Feature,Pointwise Mutual Information
trillion new taxes,1.5104744194221706
new taxes 7,1.5104744194221706
taxes 7 trillion,1.5104744194221706
7 trillion new,1.5104744194221706
trillion new debt,1.5104744194221706
new debt .,1.5104744194221706
fccs,1.5104744194221706
neutrality,1.5104744194221706
whatis,1.5104744194221706
essentially,1.5104744194221706
massive,1.5104744194221706
<s> <s> fccs,1.5104744194221706
<s> fccs net,1.5104744194221706
fccs net neutrality,1.5104744194221706
net neutrality policy,1.5104744194221706
neutrality policy includes,1.5104744194221706
policy includes whatis,1.5104744194221706
includes whatis essentially,1.5104744194221706
whatis essentially massive,1.5104744194221706
essentially massive tax,1.5104744194221706
massive tax increase,1.5104744194221706
tax increase .,1.5104744194221706
typical,1.5104744194221706
1973,1.5104744194221706
<s> <s> typical,1.5104744194221706
<s> typical white,1.5104744194221706
typical white male,1.5104744194221706
white male worker,1.5104744194221706
worker country making,1.5104744194221706
country making real,1.5104744194221706
making real terms,1.5104744194221706
real terms making,1.5104744194221706
terms making 1973,1.5104744194221706
making 1973 average,1.5104744194221706
1973 average worker,1.5104744194221706
average worker making,1.5104744194221706
worker making making,1.5104744194221706
making making 1996,1.5104744194221706
making 1996 .,1.5104744194221706
1996 . </s>,1.5104744194221706
misadventures,1.5104744194221706
firearm,1.5104744194221706
<s> people die,1.5104744194221706
people die medical,1.5104744194221706
die medical misadventures,1.5104744194221706
medical misadventures firearm,1.5104744194221706
misadventures firearm accidents,1.5104744194221706
firearm accidents nationally,1.5104744194221706
accidents nationally florida,1.5104744194221706
nationally florida .,1.5104744194221706
entry,1.5104744194221706
<s> minimum wage,1.5104744194221706
minimum wage mostly,1.5104744194221706
wage mostly entry,1.5104744194221706
mostly entry level,1.5104744194221706
entry level wage,1.5104744194221706
level wage young,1.5104744194221706
wage young people,1.5104744194221706
young people .,1.5104744194221706
declining,1.5104744194221706
united states weve,1.5104744194221706
states weve 12,1.5104744194221706
weve 12 years,1.5104744194221706
12 years row,1.5104744194221706
years row wages,1.5104744194221706
row wages declining,1.5104744194221706
wages declining .,1.5104744194221706
declining . </s>,1.5104744194221706
<s> <s> charlie,1.5104744194221706
<s> charlie crist,1.5104744194221706
charlie crist six,1.5104744194221706
crist six different,1.5104744194221706
six different positions,1.5104744194221706
different positions obamacare,1.5104744194221706
positions obamacare .,1.5104744194221706
apprehended,1.5104744194221706
extremists,1.5104744194221706
pakistan,1.5104744194221706
acts,1.5104744194221706
<s> last months,1.5104744194221706
last months alone,1.5104744194221706
months alone apprehended,1.5104744194221706
alone apprehended extremists,1.5104744194221706
apprehended extremists within,1.5104744194221706
extremists within borders,1.5104744194221706
within borders sent,1.5104744194221706
borders sent border,1.5104744194221706
sent border region,1.5104744194221706
border region afghanistan,1.5104744194221706
region afghanistan pakistan,1.5104744194221706
afghanistan pakistan commit,1.5104744194221706
pakistan commit new,1.5104744194221706
commit new acts,1.5104744194221706
new acts terror,1.5104744194221706
acts terror .,1.5104744194221706
terror . </s>,1.5104744194221706
i've,1.5104744194221706
stood,1.5104744194221706
big,1.5104744194221706
<s> governor i've,1.5104744194221706
governor i've stood,1.5104744194221706
i've stood big,1.5104744194221706
stood big oil,1.5104744194221706
big oil companies,1.5104744194221706
oil companies .,1.5104744194221706
companies . </s>,1.5104744194221706
<s> year best,1.5104744194221706
year best private,1.5104744194221706
best private sector,1.5104744194221706
sector jobs growth,1.5104744194221706
jobs growth since,1.5104744194221706
growth since 1999,1.5104744194221706
gingrich,1.5104744194221706
<s> <s> speaker,1.5104744194221706
<s> speaker gingrich,1.5104744194221706
speaker gingrich 20,1.5104744194221706
gingrich 20 years,1.5104744194221706
20 years supported,1.5104744194221706
years supported federal,1.5104744194221706
supported federal individual,1.5104744194221706
federal individual mandate,1.5104744194221706
individual mandate health,1.5104744194221706
mandate health insurance,1.5104744194221706
angel,1.5104744194221706
taveras,1.5104744194221706
<s> <s> least,1.5104744194221706
<s> least 100,1.5104744194221706
least 100 shootings,1.5104744194221706
100 shootings year,1.5104744194221706
shootings year angel,1.5104744194221706
year angel taveras,1.5104744194221706
angel taveras mayor,1.5104744194221706
taveras mayor providence,1.5104744194221706
mayor providence .,1.5104744194221706
providence . </s>,1.5104744194221706
maurice,1.5104744194221706
ferre,1.5104744194221706
democrat,1.5104744194221706
<s> <s> maurice,1.5104744194221706
<s> maurice ferre,1.5104744194221706
maurice ferre says,1.5104744194221706
ferre says kendrick,1.5104744194221706
says kendrick meek,1.5104744194221706
kendrick meek voted,1.5104744194221706
meek voted 98,1.5104744194221706
voted 98 .,1.5104744194221706
98 . 6,1.5104744194221706
6 percent time,1.5104744194221706
percent time democrat,1.5104744194221706
time democrat party,1.5104744194221706
democrat party .,1.5104744194221706
party . </s>,1.5104744194221706
advanced,1.5104744194221706
<s> weve created,1.5104744194221706
weve created jobs,1.5104744194221706
created jobs united,1.5104744194221706
jobs united states,1.5104744194221706
united states every,1.5104744194221706
states every advanced,1.5104744194221706
every advanced economy,1.5104744194221706
advanced economy combined,1.5104744194221706
economy combined since,1.5104744194221706
combined since came,1.5104744194221706
since came office,1.5104744194221706
came office .,1.5104744194221706
midwestern,1.5104744194221706
walkers,1.5104744194221706
<s> wisconsin dead,1.5104744194221706
wisconsin dead last,1.5104744194221706
dead last income,1.5104744194221706
last income growth,1.5104744194221706
income growth among,1.5104744194221706
growth among midwestern,1.5104744194221706
among midwestern states,1.5104744194221706
midwestern states gov,1.5104744194221706
states gov .,1.5104744194221706
. scott walkers,1.5104744194221706
scott walkers term,1.5104744194221706
walkers term .,1.5104744194221706
challenge,1.5104744194221706
suspend,1.5104744194221706
<s> <s> challenge,1.5104744194221706
<s> challenge administration,1.5104744194221706
challenge administration suspend,1.5104744194221706
administration suspend no,1.5104744194221706
suspend no less,1.5104744194221706
no less 37,1.5104744194221706
less 37 public,1.5104744194221706
37 public officials,1.5104744194221706
public officials 36,1.5104744194221706
officials 36 months,1.5104744194221706
36 months .,1.5104744194221706
ninety,1.5104744194221706
texans,1.5104744194221706
not_nursing,1.5104744194221706
not_homes,1.5104744194221706
not_close,1.5104744194221706
<s> <s> ninety,1.5104744194221706
<s> ninety percent,1.5104744194221706
ninety percent texans,1.5104744194221706
percent texans say,1.5104744194221706
texans say not,1.5104744194221706
say not not_want,1.5104744194221706
not not_want not_nursing,1.5104744194221706
not_want not_nursing not_homes,1.5104744194221706
not_nursing not_homes not_close,1.5104744194221706
not_homes not_close .,1.5104744194221706
not_close . polls,1.5104744194221706
. polls higher,1.5104744194221706
polls higher anything,1.5104744194221706
higher anything else,1.5104744194221706
anything else .,1.5104744194221706
else . </s>,1.5104744194221706
persons,1.5104744194221706
unique,1.5104744194221706
abilities,1.5104744194221706
time ever completely,1.5104744194221706
ever completely funded,1.5104744194221706
completely funded critical,1.5104744194221706
funded critical needs,1.5104744194221706
critical needs waiting,1.5104744194221706
needs waiting list,1.5104744194221706
waiting list persons,1.5104744194221706
list persons unique,1.5104744194221706
persons unique abilities,1.5104744194221706
unique abilities get,1.5104744194221706
abilities get help,1.5104744194221706
get help need,1.5104744194221706
help need .,1.5104744194221706
staffer,1.5104744194221706
kasichs,1.5104744194221706
committee,1.5104744194221706
paul ryan got,1.5104744194221706
ryan got start,1.5104744194221706
got start politics,1.5104744194221706
start politics young,1.5104744194221706
politics young staffer,1.5104744194221706
young staffer college,1.5104744194221706
staffer college working,1.5104744194221706
college working congressman,1.5104744194221706
working congressman john,1.5104744194221706
congressman john kasichs,1.5104744194221706
john kasichs budget,1.5104744194221706
kasichs budget committee,1.5104744194221706
budget committee .,1.5104744194221706
committee . </s>,1.5104744194221706
allows,1.5104744194221706
shared,1.5104744194221706
fingerprinting,1.5104744194221706
president obama november,1.5104744194221706
obama november last,1.5104744194221706
november last year,1.5104744194221706
last year wiped,1.5104744194221706
year wiped away,1.5104744194221706
wiped away program,1.5104744194221706
away program allows,1.5104744194221706
program allows shared,1.5104744194221706
allows shared fingerprinting,1.5104744194221706
shared fingerprinting behind,1.5104744194221706
fingerprinting behind bars,1.5104744194221706
behind bars know,1.5104744194221706
bars know legally,1.5104744194221706
know legally illegally,1.5104744194221706
legally illegally .,1.5104744194221706
sought,1.5104744194221706
hagee,1.5104744194221706
believes,1.5104744194221706
hurricane,1.5104744194221706
katrina,1.5104744194221706
god's,1.5104744194221706
punishment,1.5104744194221706
catholic,1.5104744194221706
church,1.5104744194221706
'the,1.5104744194221706
antichrist',1.5104744194221706
'false,1.5104744194221706
cult,1.5104744194221706
<s> mccain sought,1.5104744194221706
mccain sought political,1.5104744194221706
sought political support,1.5104744194221706
political support minister,1.5104744194221706
support minister john,1.5104744194221706
minister john hagee,1.5104744194221706
john hagee believes,1.5104744194221706
hagee believes hurricane,1.5104744194221706
believes hurricane katrina,1.5104744194221706
hurricane katrina god's,1.5104744194221706
katrina god's punishment,1.5104744194221706
god's punishment gay,1.5104744194221706
punishment gay rights,1.5104744194221706
gay rights called,1.5104744194221706
rights called catholic,1.5104744194221706
called catholic church,1.5104744194221706
catholic church 'the,1.5104744194221706
church 'the antichrist',1.5104744194221706
'the antichrist' 'false,1.5104744194221706
antichrist' 'false cult,1.5104744194221706
'false cult .,1.5104744194221706
cult . ',1.5104744194221706
filers,1.5104744194221706
<s> says 51,1.5104744194221706
says 51 percent,1.5104744194221706
51 percent federal,1.5104744194221706
federal tax filers,1.5104744194221706
tax filers paid,1.5104744194221706
filers paid zero,1.5104744194221706
paid zero federal,1.5104744194221706
zero federal income,1.5104744194221706
federal income tax,1.5104744194221706
stock,1.5104744194221706
<s> <s> 2011,1.5104744194221706
<s> 2011 debt,1.5104744194221706
2011 debt ceiling,1.5104744194221706
debt ceiling fight,1.5104744194221706
ceiling fight stock,1.5104744194221706
fight stock market,1.5104744194221706
stock market lost,1.5104744194221706
market lost 2,1.5104744194221706
lost 2 000,1.5104744194221706
2 000 points,1.5104744194221706
000 points .,1.5104744194221706
<s> <s> would,1.5104744194221706
<s> would first,1.5104744194221706
would first republican,1.5104744194221706
first republican senator,1.5104744194221706
republican senator elected,1.5104744194221706
senator elected new,1.5104744194221706
elected new jersey,1.5104744194221706
new jersey 41,1.5104744194221706
jersey 41 years,1.5104744194221706
41 years .,1.5104744194221706
treasurer,1.5104744194221706
ordered,1.5104744194221706
founder,1.5104744194221706
gaylord,1.5104744194221706
nelson,1.5104744194221706
not_discuss,1.5104744194221706
not_time,1.5104744194221706
<s> wisconsins attorney,1.5104744194221706
wisconsins attorney general,1.5104744194221706
attorney general state,1.5104744194221706
general state treasurer,1.5104744194221706
state treasurer ordered,1.5104744194221706
